-0.520823768	-0.201521707	0.351044171
-0.505472669	-0.169283219	0.232387029
-0.497162061	-0.147241188	0.129097766
-0.489544004	-0.127035993	0.034415942
-0.542208319	-0.181159984	0.344613648
-0.528934871	-0.154432003	0.251778822
-0.510121018	-0.113009334	0.090084488
-0.501810411	-0.090967303	-0.013204775
-0.289345403	0.470027064	0.481325399
-0.249048165	0.43799683	0.471054542
-0.184771809	0.400111022	0.408040486
-0.129420612	0.373280637	0.333311813
-0.123291812	0.389535909	0.257139381
-0.130550752	0.422374316	0.163395023
-0.154772564	0.462313614	0.096512658
-0.226684574	0.549402387	0.009143424
-0.304165713	0.440727874	0.493914098
-0.247416336	0.400242142	0.46312895
-0.184161446	0.359647122	0.4128103
-0.134805029	0.33428063	0.351267427
-0.127654763	0.353245115	0.262399589
-0.159269534	0.408303653	0.164759499
-0.1780073	0.445424451	0.091039037
-0.259865936	0.540859435	0.004650593
-0.31248051	0.411319398	0.486969295
-0.270651072	0.38335298	0.45765533
-0.213390961	0.344221854	0.42052248
-0.176024103	0.321783148	0.385351206
-0.153953898	0.328228317	0.295012185
-0.165164684	0.367949041	0.189062816
-0.19435981	0.412061443	0.122670845
-0.25887886	0.484030976	0.066059337
-0.299042077	0.533780377	0.013343561
-0.397246826	0.423315913	0.506100172
-0.269529975	0.344243687	0.456077442
-0.213668045	0.318767908	0.375001066
-0.1782101	0.308629944	0.30223397
-0.164554321	0.327485141	0.19383263
-0.217594545	0.395172282	0.117197225
-0.287597642	0.469960314	0.067423814
-0.343702265	0.529519818	0.028874626
-0.356530334	0.366594939	0.507270175
-0.308195384	0.338519235	0.458422707
-0.238945714	0.296460322	0.394918257
-0.198514456	0.282149253	0.321660767
-0.187412343	0.29423142	0.244997941
-0.216096735	0.339698429	0.172258267
-0.251797374	0.383920119	0.125399799
-0.317848624	0.451825834	0.087831399
-0.379437293	0.514203837	0.056120308
-0.390222429	0.356697381	0.509125046
-0.33296232	0.317566255	0.471992195
-0.284116636	0.290845157	0.416797025
-0.243174644	0.277888693	0.337191832
-0.235513645	0.298207784	0.241976292
-0.254251411	0.335328583	0.16825583
-0.308313102	0.400306511	0.10431583
-0.39221467	0.49032307	0.043318197
-0.412435698	0.342517432	0.49095602
-0.330309023	0.28252078	0.451371198
-0.286436652	0.259972787	0.396666422
-0.2588824	0.263599457	0.299489304
-0.256194714	0.288091653	0.204764158
-0.304772358	0.350251083	0.133986061
-0.356414403	0.404282876	0.101294182
-0.420933452	0.476252408	0.044682673
-0.432229321	0.317391347	0.504035114
-0.348570446	0.261458513	0.445407184
-0.298703295	0.237446627	0.377516608
-0.27663309	0.243891797	0.287177587
-0.293327922	0.286431019	0.188066315
-0.327496361	0.334716527	0.122164738
-0.40247277	0.413677664	0.072881722
-0.449141501	0.463536352	0.039699448
-0.452533677	0.290910656	0.52346191
-0.369896269	0.23226861	0.477529386
-0.327932811	0.222021358	0.385228787
-0.308792986	0.238058057	0.269989349
-0.317584125	0.266832645	0.1952881
-0.384522822	0.349748314	0.107428472
-0.440116712	0.410662423	0.062531581
-0.467645617	0.47655781	-0.08589013
-0.457407361	0.253265255	0.535069821
-0.398104318	0.219552554	0.47254616
-0.350656813	0.206486803	0.373407465
-0.319150715	0.203231156	0.288435357
-0.315952296	0.229077958	0.187362509
-0.340684841	0.267662649	0.126827847
-0.377406946	0.309175127	0.092664784
-0.451872622	0.38949087	0.037034064
-0.478137367	0.424011743	-0.00445749
-0.474428214	0.451213151	-0.111878041
-0.456820588	0.463186032	-0.208074371
-0.478599163	0.241794518	0.50420539
-0.394940288	0.185861685	0.44557746
-0.334105044	0.1562128	0.36401069
-0.311013372	0.165367182	0.260976264
-0.338676298	0.213543403	0.175541186
-0.372844736	0.261828911	0.109639609
-0.437363786	0.333798443	0.053028101
-0.48747363	0.391894054	0.001293113
-0.49026999	0.41920475	-0.086593937
-0.474571278	0.443478371	-0.220386088
-0.482962114	0.205503725	0.509465599
-0.420083937	0.181273265	0.402508018
-0.374168633	0.164143696	0.322412431
-0.354518074	0.181535001	0.200825291
-0.378229153	0.222828904	0.127595223
-0.418392371	0.272578305	0.074879447
-0.459953768	0.335983053	-0.021779855
-0.478691534	0.373103852	-0.095500317
-0.472052001	0.39071373	-0.178020452
-0.464391002	0.411032821	-0.273235993
-0.526600835	0.203952377	0.512301258
-0.448936739	0.149483436	0.466859128
-0.403021435	0.132353867	0.386763541
-0.37202607	0.127743614	0.308139136
-0.378774277	0.161936626	0.208047076
-0.407458669	0.207403635	0.135307403
