0.132925309	-0.58016502	0.284317296
0.200993876	-0.503147837	0.319239169
0.264502384	-0.432135806	0.359017418
0.311760645	-0.379866404	0.393488483
0.379331716	-0.304168716	0.434593527
0.163127535	-0.589318593	0.284793972
0.210385795	-0.537049192	0.319265037
0.260214132	-0.484052617	0.373612414
0.324220136	-0.411721091	0.407207491
0.391791207	-0.336023403	0.448312535
0.176582017	-0.618534291	0.286146636
0.250785727	-0.537423773	0.348454788
0.305174121	-0.478422047	0.397945788
0.344804752	-0.434204464	0.42358009
0.388497945	-0.385301224	0.450541188
0.203799272	-0.635604834	0.323722343
0.268800266	-0.560634318	0.344951076
0.311000974	-0.515689563	0.390461689
0.373514492	-0.447316522	0.442606282
0.414140114	-0.40045995	0.45587424
0.237069069	-0.64271174	0.337892159
0.295022531	-0.580343851	0.394893127
0.346343352	-0.523388792	0.430690987
0.403219223	-0.457789591	0.449266129
0.427594596	-0.429675647	0.457226904
0.317514527	-0.591678942	0.335740869
0.370410436	-0.536635701	0.403781385
0.414601124	-0.486412966	0.42455931
0.447101621	-0.448927708	0.435173677
0.079840196	-0.595166904	0.257330331
0.137213561	-0.528248208	0.269722301
0.180906754	-0.479344968	0.296683397
0.248477825	-0.40364728	0.337788442
0.279983332	-0.368801012	0.360769152
0.350124479	-0.292376152	0.421750507
0.405922759	-0.223545638	0.401899822
0.451605933	-0.169364418	0.404128232
0.058260589	-0.575322522	0.253324075
0.115633955	-0.508403825	0.265716044
0.165379691	-0.449536948	0.26927125
0.20194275	-0.407366033	0.281212412
0.272581393	-0.329621678	0.336010596
0.306159481	-0.295367733	0.385050789
0.350847665	-0.243825503	0.399645543
0.391970781	-0.195649436	0.40673033
0.436078869	-0.139556399	0.376716086
0.016368172	-0.578906425	0.242683839
0.070673965	-0.514034396	0.241382669
0.119424712	-0.457806509	0.257304219
0.177875668	-0.394119126	0.308122016
0.2388141	-0.323834267	0.328023953
0.278942226	-0.27829719	0.347475082
0.335818096	-0.212697988	0.366050224
0.357623393	-0.185311217	0.354134688
0.404301557	-0.128491008	0.343996755
0.007473747	-0.543685576	0.236474798
0.066837094	-0.471488899	0.224134082
0.118157916	-0.41453384	0.259931943
0.160856118	-0.368269591	0.299259383
0.21980457	-0.303262712	0.343894008
0.273115374	-0.241029673	0.354959182
0.298485737	-0.210276739	0.350553613
0.353289025	-0.144085216	0.343069271
0.378659389	-0.113332282	0.338663702
0.015327066	-0.488402603	0.229389769
0.104205938	-0.386637638	0.26476245
0.148396627	-0.336414904	0.285540375
0.193084811	-0.284872674	0.300135129
0.237772994	-0.233330444	0.314729883
0.283456169	-0.179149225	0.316958293
0.324579286	-0.130973157	0.32404308
0.366199897	-0.081477595	0.324944694
0.019117822	-0.437805286	0.220977945
0.089756465	-0.36006093	0.275776129
0.13651723	-0.309111024	0.316430366
0.197455663	-0.238826165	0.336332304
0.25889159	-0.167221811	0.350051068
0.313694879	-0.101030287	0.342566727
0.351750424	-0.054900887	0.335958374
-0.016639451	-0.437295855	0.237723989
0.06054923	-0.348268367	0.262933109
0.11643011	-0.285308156	0.293874594
0.164185865	-0.231719258	0.322162488
